ArrivalDelay;AirTime;DepartureDelay;Distance;TaxiIn;TaxiOut;MidOfWeekFlag
-10;189;-3;1480;20;13;0
-8;186;-5;1460;24;23;0
11;201;-2;1456;70;28;0
3;187;-3;1468;54;28;0
-9;182;-6;1458;48;21;0
46;193;30;1468;62;43;1
8;185;-4;1428;63;42;1
-12;184;-11;1442;16;26;0
20;196;15;1486;21;21;0
-1;189;-6;1464;27;29;0
-3;193;0;1460;10;13;0
-14;182;-5;1462;55;17;0
45;190;48;1444;17;22;1
16;190;4;1464;30;34;1
81;205;85;1450;33;9;0
3;201;-5;1458;45;17;0
2;192;2;1438;43;17;0
10;196;-5;1468;9;33;0
2;191;-7;1476;34;27;0
-7;189;0;1458;44;13;1
1;186;-5;1454;48;30;1
9;192;0;1426;17;23;0
11;186;-6;1450;36;30;0
-20;181;-6;1454;43;17;0
-14;181;-7;1446;44;24;0
0;175;-5;1446;24;38;0
-14;183;-9;1450;14;19;1
8;202;-5;1474;29;22;1
14;178;8;1474;60;35;0
52;250;-5;1448;29;30;0
-1;181;-8;1464;44;32;0
31;204;15;1454;25;29;0
14;215;14;1617;60;16;0
27;239;2;1625;61;26;0
-22;200;5;1635;36;7;0
-11;205;-4;1627;69;17;0
17;217;14;1653;54;23;1
3;200;15;1619;79;24;1
4;207;2;1623;18;24;0
37;231;13;1629;41;25;0
4;205;0;1633;44;29;0
59;217;60;1633;52;12;0
47;207;47;1625;41;15;0
0;214;-5;1623;78;17;1
21;216;-2;1629;32;41;1
9;225;-5;1631;45;20;0
0;221;-7;1617;20;16;0
-8;212;-5;1625;24;13;0
9;224;-7;1637;33;25;0
20;206;23;1625;21;19;0
-2;214;-1;1623;50;12;1
18;216;-5;1653;52;34;1
2;202;-1;1621;74;26;0
12;204;18;1653;34;25;0
5;198;17;1617;34;16;0
8;202;1;1625;62;31;0
2;204;-6;1617;32;25;0
17;204;24;1631;73;13;1
48;201;60;1627;38;18;1
9;205;8;1597;47;29;0
35;221;15;1639;21;24;0
10;207;0;1633;19;32;0
27;213;23;1645;28;25;0
6;194;5;1342;26;12;0
3;185;-3;1336;63;19;0
7;175;9;1372;55;23;0
3;175;5;1334;25;11;0
-1;174;3;1336;54;23;1
3;169;16;1334;34;17;1
1;48;-2;282;13;12;0
2;47;-5;270;37;17;0
4;52;-4;282;57;17;0
10;60;-3;276;52;18;0
9;66;-10;258;33;15;1
9;55;-1;292;43;19;1
4;48;-9;284;32;22;0
3;53;-4;294;48;13;0
3;47;-6;284;34;21;0
4;49;-1;260;34;16;0
17;48;-4;274;16;17;0
-1;47;-5;290;35;14;1
2;47;-5;266;25;16;1
0;44;-7;270;44;18;0
-1;46;-6;284;50;16;0
20;48;-5;276;47;38;0
-1;46;-7;290;56;17;0
0;47;-6;288;43;16;0
60;45;55;280;73;23;1
15;49;7;268;46;16;1
7;58;-5;272;47;14;0
26;52;22;288;31;16;0
38;59;14;264;49;34;0
22;64;-4;264;40;24;0
48;75;0;300;34;37;0
32;61;20;276;48;13;1
-2;53;-7;266;26;12;1
31;55;14;266;47;25;0
-1;47;-9;262;31;17;0
26;52;2;276;37;30;0
-3;48;-5;282;35;10;0
0;186;-5;1356;61;14;0
11;191;-5;1350;73;14;0
-4;177;-4;1318;29;13;0
14;171;23;1334;28;11;0
-4;182;-3;1338;42;13;1
-14;166;0;1346;23;13;1
56;166;64;1334;51;16;0
-9;176;-9;1314;69;13;0
-19;168;-7;1360;50;12;0
-5;184;-7;1350;107;14;0
-5;183;-6;1342;45;12;0
5;189;-5;1324;54;13;1
-10;187;-12;1342;60;10;1
1;192;-11;1352;24;16;0
75;184;77;1334;33;9;0
-14;173;-12;1340;35;16;0
5;186;-7;1338;33;13;0
3;191;-5;1344;18;14;0
-7;186;-6;1352;25;9;1
-2;177;-5;1344;77;12;1
-3;175;1;1348;50;14;0
-7;176;-8;1342;44;14;0
-10;173;-3;1336;41;12;0
-9;178;-5;1324;29;10;0
-14;174;-6;1334;42;11;0
-10;174;-5;1356;35;15;1
-12;167;-3;1344;34;12;1
-6;155;6;1324;32;23;0
-9;178;-12;1346;8;19;0
-17;171;-6;1344;42;10;0
-11;177;-8;1346;40;11;0
14;194;-4;1334;71;22;0
-5;184;-5;1350;58;13;0
-5;171;1;1342;25;18;0
-3;179;-1;1358;49;15;0
1;169;-4;1336;33;17;1
14;173;18;1330;44;22;1
-10;175;-4;1332;42;22;0
78;183;89;1312;44;17;0
-14;182;-5;1340;46;14;0
-3;181;-5;1338;45;25;0
9;204;-7;1346;40;17;0
-5;191;-2;1328;77;14;1
-2;192;-6;1348;24;19;1
31;222;-8;1328;27;26;0
5;204;-4;1324;37;14;0
-2;186;-3;1328;28;21;0
4;200;-5;1350;46;19;0
-2;189;-1;1338;88;19;0
15;187;13;1318;18;20;1
-10;175;-2;1328;47;22;1
1;175;15;1336;14;12;0
-13;183;-4;1350;40;13;0
-10;179;-6;1332;40;13;0
3;171;16;1342;31;18;0
-3;176;2;1340;55;28;0
3;184;0;1348;40;16;1
106;160;130;1366;40;15;1
-13;169;0;1346;56;23;0
1;193;-7;1336;49;23;0
-13;183;-4;1328;28;15;0
8;192;-1;1326;45;30;0
-4;200;-4;1326;93;11;0
-7;187;-2;1358;19;10;0
-23;174;-3;1340;23;9;0
-18;174;-3;1366;64;10;0
-10;182;-5;1334;29;18;1
-28;162;-6;1348;59;15;1
20;169;28;1334;11;27;0
-10;184;-7;1328;30;16;0
-9;182;-5;1352;35;18;0
6;189;7;1344;34;17;0
-8;189;-5;1320;32;13;0
-2;184;-1;1340;13;15;1
-1;189;-5;1314;21;20;1
0;196;-8;1356;49;17;0
-8;184;-10;1358;33;16;0
3;194;-5;1346;23;21;0
5;186;-1;1338;63;23;0
-3;187;-2;1330;65;17;1
-12;181;-7;1330;28;17;1
-4;182;-1;1332;32;16;0
-19;176;-13;1344;76;18;0
-14;173;-3;1360;39;14;0
-21;173;-8;1352;41;18;0
-9;186;-7;1336;28;13;1
-16;171;-5;1366;33;13;1
-22;169;-5;1374;32;13;0
3;196;-5;1346;50;18;0
-10;177;-2;1342;42;16;0
-10;183;-5;1348;31;14;0
0;191;-6;1350;40;19;0
-2;185;-3;1352;54;25;0
-15;173;-5;1358;51;27;0
-21;175;-5;1348;10;13;0
18;171;7;1334;57;48;1
15;171;13;1344;42;41;1
-18;177;-8;1340;28;22;0
11;191;-7;1336;26;31;0
-16;176;-6;1344;26;20;0
0;186;-3;1360;57;27;0
-6;189;-5;1340;58;18;0
-5;187;-8;1334;16;24;1
11;192;-2;1318;46;36;1
3;205;-1;1320;43;15;0
-1;202;-6;1342;68;21;0
11;184;7;1328;19;22;0
10;182;8;1344;59;24;0
17;193;-2;1324;16;24;0
71;186;89;1350;34;10;1
-3;178;9;1316;57;19;1
13;175;17;1354;46;25;0
-10;178;-2;1348;41;22;0
-13;179;-3;1332;52;19;0
-11;170;-6;1344;54;34;0
-9;181;-6;1338;20;30;0
2;192;2;1360;33;18;1
37;158;74;1334;34;12;1
17;168;30;1348;88;28;0
6;187;-5;1338;28;38;0
-8;178;-4;1352;23;28;0
55;200;-6;1346;67;74;0
18;196;-3;1318;20;19;0
6;176;8;1334;46;14;0
-9;171;0;1344;27;16;0
9;179;-4;1354;42;17;0
-15;166;4;1352;44;11;1
-8;168;0;1318;24;21;1
1;173;-4;1340;48;24;0
-9;175;-4;1360;76;22;0
4;184;-4;1338;20;29;0
2;185;-5;1322;35;26;0
16;189;-3;1350;39;36;0
2;185;-2;1358;34;13;1
19;201;-5;1344;34;34;1
9;202;-5;1344;59;21;0
-1;181;3;1338;18;21;0
-3;182;-4;1338;37;22;0
10;194;0;1332;36;21;0
12;193;-3;1312;31;17;0
3;183;-5;1332;38;16;1
31;176;47;1342;19;12;1
7;174;24;1338;47;9;0
-4;177;-8;1338;71;31;0
43;181;50;1344;25;19;0
-13;168;-6;1342;68;29;0
3;178;-1;1338;68;28;0
14;181;1;1346;50;13;1
107;161;136;1338;39;18;1
-2;175;-1;1342;85;25;0
1;179;2;1322;82;20;0
-2;179;0;1342;10;24;0
87;179;83;1342;37;33;0
-3;178;0;1330;26;20;0
4;190;-5;1348;34;27;0
-10;175;-3;1348;46;21;0
-6;183;0;1324;68;15;0
6;196;0;1324;25;16;0
54;193;50;1340;28;18;1
1;194;-6;1342;18;19;1
58;216;34;1342;41;18;0
-26;178;-8;1346;70;7;0
-11;183;-5;1330;47;14;0
-5;192;-8;1322;27;15;0
-6;189;-4;1326;54;12;0
-10;181;-3;1338;26;11;1
-20;173;-5;1330;32;12;0
-1;183;-6;1358;47;25;0
-13;178;-5;1336;27;16;0
110;175;126;1344;26;20;0
-16;179;-2;1344;55;9;0
11;189;-2;1342;107;32;1
-25;161;-3;1340;72;17;1
1;183;5;1354;49;19;0
-11;189;-6;1358;34;11;0
-9;176;-6;1338;19;24;0
-23;181;-12;1334;29;9;0
25;247;-5;1786;26;20;0
12;247;-6;1798;41;20;0
5;238;-5;1798;49;30;0
16;237;-5;1800;35;33;0
-9;235;-5;1788;61;9;1
-10;225;-5;1794;53;16;1
1;228;-4;1790;23;29;0
76;239;61;1786;28;35;0
-6;224;4;1780;28;19;0
-9;229;-5;1804;39;24;0
-8;239;-5;1794;55;17;0
-2;242;-6;1778;45;18;1
6;247;-2;1792;15;21;1
31;276;-7;1774;19;28;0
10;250;5;1810;31;15;0
-1;235;-3;1794;41;14;0
3;243;-3;1796;42;14;0
-1;231;5;1770;29;19;0
74;232;77;1800;36;24;1
-5;228;10;1792;28;13;1
-16;227;-1;1824;73;12;0
29;236;40;1786;25;15;0
-1;227;-5;1772;31;15;0
-26;221;-7;1804;27;19;0
10;238;-4;1774;20;21;0
27;237;33;1790;19;16;1
69;221;95;1804;50;10;1
4;236;12;1810;23;16;0
0;240;0;1790;55;13;0
-7;224;3;1786;27;16;0
14;248;-4;1778;30;28;0
0;235;-2;1808;38;16;0
-2;233;-5;1796;68;12;0
-14;220;-2;1796;35;17;0
-1;225;13;1788;27;12;0
9;225;19;1794;16;12;1
-16;216;-1;1800;47;13;1
-6;227;-2;1788;15;17;0
1;231;7;1776;49;12;0
-4;229;6;1768;23;11;0
-7;230;-5;1786;24;18;0
-13;229;-6;1822;40;11;0
-10;227;-2;1802;70;12;1
4;242;-10;1794;54;23;1
4;245;-12;1784;40;18;0
-8;231;-11;1786;35;19;0
1;230;7;1790;29;12;0
-14;228;-9;1786;12;15;0
-11;224;-3;1760;38;16;0
-21;229;-12;1778;30;12;1
-8;223;-5;1794;31;18;1
-24;213;-5;1804;9;12;0
-20;217;-5;1790;19;11;0
-4;225;-2;1798;101;18;0
-3;229;2;1786;51;13;0
-4;222;11;1800;51;12;0
20;228;23;1776;21;20;1
-21;210;-7;1792;29;19;1
6;216;11;1802;21;26;0
-5;232;-8;1796;85;15;0
-7;227;-5;1804;18;17;0
17;236;3;1798;53;25;0
5;250;0;1790;51;22;0
9;252;3;1790;37;18;0
-4;237;5;1802;22;19;0
26;233;9;1806;36;24;0
43;250;29;1796;32;35;1
18;232;14;1790;24;29;1
-3;239;-2;1802;30;20;0
18;263;-3;1772;31;27;0
-7;228;5;1784;44;19;0
8;246;9;1778;83;17;0
-9;238;-1;1808;33;15;0
-8;244;0;1798;101;12;1
17;268;-4;1796;28;19;1
9;269;-7;1800;9;16;0
16;271;1;1794;58;13;0
-4;235;4;1824;31;18;0
18;247;3;1792;26;30;0
-13;232;-3;1764;13;18;0
-2;236;8;1788;73;15;1
20;228;34;1806;37;21;0
31;237;27;1792;63;23;0
15;235;21;1798;25;24;0
8;243;6;1758;46;22;0
13;243;11;1792;68;20;0
38;239;39;1792;29;24;1
9;240;16;1788;52;14;1
35;232;36;1794;27;30;0
9;274;-3;1792;38;9;0
20;246;12;1780;53;22;0
-7;237;-3;1798;18;15;0
15;233;-3;1796;44;28;0
10;237;-4;1788;44;15;0
20;224;24;1794;31;17;0
66;225;59;1772;54;32;0
3;233;-3;1788;61;17;1
101;219;102;1782;48;33;1
0;225;-3;1794;33;20;0
3;237;-11;1782;57;27;0
86;227;95;1788;13;14;0
1;235;-5;1806;23;19;0
-14;225;-11;1780;33;16;0
-2;229;-11;1770;44;29;1
5;236;-7;1782;10;25;1
7;251;-3;1784;20;12;0
-6;232;-12;1784;22;21;0
-9;228;-6;1804;26;16;0
94;228;98;1804;54;18;0
-9;224;-4;1788;27;15;0
-4;224;-1;1778;51;18;1
8;227;16;1760;34;12;1
-17;213;-9;1796;44;22;0
-12;227;-2;1796;17;11;0
-21;220;-8;1778;36;11;0
0;221;-7;1766;28;29;0
-8;222;3;1804;31;13;0
19;233;5;1802;68;24;1
83;215;95;1774;39;22;1
-5;217;-2;1796;16;24;0
99;231;105;1776;26;16;0
-3;223;3;1800;25;17;0
43;230;43;1780;35;21;0
3;300;0;2288;37;16;0
16;316;4;2274;48;10;0
9;311;4;2278;21;10;0
16;308;4;2304;45;21;0
14;307;0;2260;61;18;1
-14;284;-5;2270;19;13;1
-13;290;-5;2284;35;13;0
14;317;0;2276;36;16;0
8;306;0;2280;11;17;0
21;313;7;2280;34;15;0
26;314;9;2312;18;23;0
1;306;1;2286;41;11;1
8;315;-3;2290;54;12;1
22;323;-3;2298;23;23;0
0;296;-4;2290;38;22;0
-10;286;-5;2318;28;13;0
2;292;1;2306;28;22;0
-10;296;-4;2282;78;10;1
0;312;-5;2272;75;9;1
-9;286;3;2300;26;12;0
3;298;-1;2272;23;15;0
-14;275;0;2296;54;12;0
-7;300;-4;2282;34;11;0
-8;288;-3;2290;31;11;0
-8;286;-3;2290;34;20;1
9;298;14;2274;75;13;1
-9;290;1;2276;21;12;0
-16;283;-4;2272;14;10;0
-8;289;-2;2284;51;16;0
8;308;-3;2288;67;22;0
-14;151;0;1101;26;10;0
8;163;6;1077;27;15;0
-14;141;0;1105;44;17;0
-19;145;0;1103;48;13;0
21;144;11;1111;66;31;1
60;153;36;1093;37;45;1
3;144;5;1089;48;21;0
33;156;16;1101;83;43;0
-10;144;1;1105;24;17;0
22;154;31;1067;21;18;0
0;139;18;1077;44;12;0
-11;144;5;1107;24;16;1
10;153;5;1089;49;31;1
-12;156;-3;1103;46;12;0
0;150;10;1095;46;14;0
-3;144;12;1081;23;16;0
15;152;8;1089;55;25;0
-3;145;5;1103;38;22;0
-6;155;0;1103;32;18;1
5;147;17;1093;21;19;1
-1;144;11;1117;53;11;0
-13;144;6;1081;36;10;0
-10;147;3;1087;19;15;0
-3;145;11;1097;49;14;0
-17;143;-1;1077;40;18;0
11;143;13;1093;41;32;1
79;143;99;1081;39;13;1
9;145;22;1105;9;20;0
34;145;30;1083;39;35;0
-3;140;0;1071;32;18;0
20;215;12;1551;48;24;0
57;221;53;1549;36;20;0
5;205;11;1537;10;14;0
20;212;26;1541;45;11;0
46;225;32;1555;18;24;1
88;189;94;1541;25;40;1
43;210;41;1523;35;25;0
17;206;4;1583;61;40;0
5;207;12;1541;42;13;0
9;207;16;1545;51;14;1
10;212;6;1549;37;22;1
-2;223;-10;1553;35;19;0
4;220;2;1565;30;15;0
9;207;17;1541;45;14;0
109;223;83;1551;72;40;0
30;215;32;1549;47;15;0
44;212;51;1531;53;14;1
112;208;95;1541;33;37;0
44;208;32;1557;31;37;0
84;231;70;1561;52;21;0
22;206;0;1551;21;40;0
17;198;7;1551;26;24;0
4;219;-5;1561;41;14;1
6;191;21;1559;49;22;1
110;232;67;1559;26;56;0
19;145;21;1103;99;15;0
9;152;13;1107;43;11;0
26;136;39;1111;42;13;0
52;140;71;1103;113;11;0
3;135;27;1073;46;8;1
44;137;55;1109;28;23;1
32;139;21;1083;44;15;0
78;147;92;1135;18;10;0
5;141;5;1081;36;26;0
3;141;2;1111;66;21;0
9;138;-5;1081;69;35;0
-23;137;-3;1065;28;8;1
0;144;-8;1097;24;31;1
-3;145;-5;1107;33;16;0
-4;143;-6;1081;32;19;0
14;143;23;1065;37;15;0
13;150;-1;1109;24;24;0
-18;143;-5;1091;26;9;1
-11;139;-3;1099;18;19;1
40;133;57;1107;34;14;0
3;143;5;1077;44;26;0
31;138;30;1101;36;18;0
20;141;10;1111;21;23;0
14;129;44;1085;27;7;0
-2;137;15;1117;20;11;1
30;133;32;1091;23;19;0
0;140;13;1093;80;13;0
-14;135;-3;1095;130;16;0
17;138;26;1095;33;19;0
20;143;0;1099;66;10;0
-2;150;4;1109;16;9;0
-1;140;7;1093;38;9;0
2;145;10;1087;55;7;0
-7;140;-5;1089;64;19;0
-7;151;-1;1065;40;11;0
0;141;-1;1085;64;23;0
-3;146;5;1089;29;15;0
-3;137;5;1079;42;17;0
-20;140;-5;1087;77;9;1
4;150;-5;1077;48;21;0
-10;147;-6;1099;27;13;0
-5;141;-8;1083;42;25;0
-3;148;-2;1099;40;14;0
-1;144;-1;1087;43;18;0
-6;152;2;1091;43;9;1
-11;145;-3;1087;42;10;0
22;147;30;1111;24;11;0
-12;146;-8;1103;55;10;0
-6;144;-1;1111;28;17;0
-6;141;-4;1095;54;10;0
-24;135;-3;1097;52;8;1
-8;137;2;1117;19;14;0
10;147;3;1085;19;10;0
13;147;25;1117;59;9;0
26;150;20;1103;31;11;0
-3;138;10;1095;12;8;0
-9;138;4;1105;24;7;1
37;137;44;1085;37;18;1
-6;139;-2;1093;75;15;0
-14;139;-4;1103;17;9;0
3;145;13;1117;30;13;0
45;136;58;1085;37;19;0
-10;145;-2;1099;8;12;1
-11;141;-3;1089;81;14;1
-7;145;-5;1089;23;15;0
-14;143;-5;1103;46;10;0
-17;144;-5;1099;56;11;0
-9;151;-4;1091;36;11;0
-9;144;-1;1087;30;16;0
6;146;6;1111;48;19;1
-10;141;-1;1091;40;8;1
2;143;2;1073;28;14;0
5;147;14;1107;36;7;0
-12;140;-3;1081;51;15;0
-11;143;-5;1113;52;11;0
12;143;13;1099;35;11;0
1;127;23;1083;37;13;1
5;155;4;1095;22;11;1
-12;136;2;1101;20;9;0
15;155;10;1099;32;10;0
-3;136;-3;1087;42;18;0
10;169;-2;1085;21;8;0
8;46;5;270;50;19;0
14;49;3;264;27;22;0
29;52;21;282;26;24;0
37;67;-3;274;27;44;0
6;58;3;260;23;15;1
22;59;6;278;21;25;1
-11;46;-2;274;48;14;0
20;48;24;296;35;14;0
-4;48;5;274;75;13;0
-2;49;5;274;40;13;0
-2;48;-6;286;30;27;0
-3;49;-4;280;44;22;1
18;48;5;266;43;37;1
-3;45;-5;284;74;15;0
-5;46;2;266;39;14;0
16;49;-3;288;33;37;0
10;43;12;268;35;20;0
-12;47;-8;296;59;20;0
-9;46;0;270;42;9;1
0;49;2;278;32;17;1
-3;51;5;288;31;12;0
92;51;102;274;61;15;0
38;66;11;264;22;38;0
7;64;-4;258;41;14;0
35;58;17;294;21;31;0
-3;59;-1;280;73;8;1
16;56;-5;274;15;22;1
-2;54;1;282;23;16;0
-1;52;-5;260;58;19;0
-8;47;-3;282;25;16;0
-10;46;-5;254;21;13;0
17;221;15;1551;20;12;0
61;204;74;1555;25;23;0
3;205;-3;1547;54;31;0
2;186;15;1567;27;9;1
11;196;19;1539;82;28;1
48;201;61;1545;50;12;0
36;221;24;1549;34;14;0
11;206;17;1547;51;22;0
28;210;15;1551;28;39;0
-3;213;4;1533;49;18;0
-25;207;-8;1555;28;8;1
4;222;-8;1561;33;30;1
3;233;-7;1565;55;17;0
20;223;21;1563;30;18;0
-11;206;-3;1551;60;17;0
76;222;66;1577;21;27;0
-1;210;5;1541;39;21;0
-17;215;-5;1565;53;8;1
3;198;22;1559;77;13;1
58;199;81;1553;34;10;0
62;202;85;1563;53;10;0
22;202;41;1567;26;11;0
-15;199;2;1553;22;14;0
18;196;41;1553;40;10;0
-3;221;-2;1567;19;16;1
111;190;140;1577;34;19;1
77;194;97;1577;58;13;0
-1;208;14;1547;16;13;0
47;152;50;1095;47;10;0
5;162;-2;1097;35;20;0
20;143;31;1107;30;12;0
-8;148;1;1087;28;12;0
26;141;-1;1115;17;53;1
38;155;6;1081;42;37;1
-1;147;-1;1105;25;25;0
14;155;13;1081;45;20;0
-3;145;-5;1093;82;23;0
7;145;17;1105;62;15;0
-4;140;0;1103;40;16;0
-23;140;-8;1083;55;12;1
23;151;-3;1117;15;35;1
8;158;-5;1101;48;25;0
0;152;-6;1109;30;16;0
-12;143;-1;1085;14;14;0
6;152;-8;1099;26;31;0
-6;154;0;1091;41;10;1
6;152;0;1099;43;28;1
56;145;72;1109;44;12;0
3;147;-1;1075;20;27;0
-11;143;-1;1103;29;15;0
-4;147;0;1097;50;21;0
3;146;-3;1107;40;26;0
-4;153;2;1103;50;12;1
46;140;16;1091;34;63;0
62;150;76;1091;54;9;0
17;137;25;1067;17;21;0
45;155;52;1081;47;15;0
70;182;77;1404;56;22;0
1;197;-4;1414;51;11;0
-8;177;0;1424;67;12;0
8;181;1;1410;22;26;0
2;182;1;1410;31;24;1
-9;177;-4;1432;30;20;1
-4;186;-6;1414;52;19;0
21;186;30;1430;28;11;0
26;178;36;1428;46;15;0
-2;177;-1;1414;23;27;0
4;184;5;1418;25;20;0
-6;187;-8;1410;28;21;1
0;194;-6;1402;48;18;1
0;205;-9;1418;122;13;0
-7;191;-4;1390;20;9;0
-7;181;-1;1420;63;16;0
-3;187;-3;1414;49;19;0
-9;183;-3;1404;71;14;0
-1;194;-9;1426;48;20;1
28;178;44;1418;70;10;1
9;168;19;1394;42;21;0
-7;170;9;1420;15;16;0
-18;169;-4;1408;29;18;0
-15;174;-5;1414;29;17;0
-3;175;9;1426;28;16;0
4;196;-4;1418;40;18;1
97;171;122;1414;37;11;1
-6;167;5;1412;44;21;0
26;182;29;1432;37;22;0
-5;176;6;1416;90;15;0
39;190;31;1400;50;28;0
19;151;14;1093;75;23;0
3;155;9;1103;61;9;0
15;140;1;1103;50;15;0
12;143;28;1101;49;11;0
111;143;114;1087;40;29;1
-2;140;3;1083;40;17;0
25;147;16;1073;31;26;0
32;140;40;1085;31;22;0
20;146;18;1103;27;26;0
16;137;11;1093;16;28;0
31;141;21;1085;25;34;1
71;155;67;1105;79;24;0
1;146;-3;1099;23;16;0
3;147;7;1083;62;14;0
29;150;26;1111;43;21;0
22;160;9;1121;44;22;0
27;141;31;1089;34;17;1
6;139;5;1089;34;21;0
39;139;39;1085;59;28;0
20;145;15;1081;34;26;0
50;136;59;1099;24;17;0
26;131;39;1137;62;19;0
19;145;28;1103;62;12;0
3;139;5;1089;18;19;0
47;144;43;1109;36;27;0
94;225;98;1549;34;15;0
81;230;68;1545;50;18;0
6;209;5;1547;41;26;0
16;202;41;1569;32;12;0
24;220;30;1569;33;14;1
21;197;23;1553;23;39;1
97;214;102;1553;26;22;0
41;206;30;1553;46;49;0
-9;198;8;1549;24;17;0
-3;224;-2;1559;91;17;0
3;223;-1;1557;49;19;0
2;216;3;1539;54;17;1
3;228;-2;1549;52;15;1
32;276;-5;1553;34;12;0
-4;222;-2;1553;37;13;0
0;224;-1;1555;21;14;0
117;238;108;1545;31;20;0
7;219;9;1553;29;11;0
44;217;59;1551;31;8;1
3;208;13;1559;44;19;1
75;209;91;1539;45;16;0
94;209;109;1547;35;14;0
-6;207;3;1543;49;22;0
-21;204;0;1555;49;12;0
-10;221;-2;1539;66;10;1
4;215;17;1541;53;11;1
112;198;68;1541;42;90;0
100;221;113;1559;24;10;0
58;212;44;1559;11;42;0
1;279;-2;2221;31;13;0
10;281;5;2219;16;14;0
9;281;8;2229;50;13;0
3;273;0;2213;45;19;0
2;274;6;2239;35;11;1
5;281;0;2233;31;15;1
-8;278;-5;2219;39;10;0
-1;276;-1;2223;82;12;0
6;278;5;2205;38;16;0
-7;267;1;2221;24;13;0
-7;271;-2;2229;23;13;1
-7;267;-1;2221;62;10;1
3;269;0;2239;42;24;0
-10;273;-5;2211;15;8;0
11;281;-4;2217;44;27;0
-6;277;-6;2225;40;16;0
55;278;53;2219;92;19;0
0;276;5;2205;41;11;1
-4;277;-5;2229;45;14;1
-17;258;-5;2221;46;19;0
-10;261;-3;2227;17;12;0
9;274;0;2229;59;25;0
3;273;3;2227;33;18;0
-11;265;-2;2193;26;10;1
-7;255;5;2227;19;14;1
-7;273;0;2231;49;10;0
-16;265;-1;2237;41;8;0
-9;262;-2;2207;47;14;0
30;270;5;2215;52;22;0
-6;143;3;1073;26;11;0
4;154;5;1077;25;12;0
7;141;0;1061;64;13;0
1;139;11;1099;46;14;1
-11;140;-2;1085;52;11;1
5;137;-2;1089;32;17;0
24;153;24;1089;24;18;0
-13;139;-6;1089;23;14;0
8;144;12;1109;16;19;0
-11;138;2;1097;32;10;0
4;138;-4;1093;24;11;1
-17;144;-8;1099;29;11;1
-9;143;-5;1097;32;20;0
-11;152;-9;1113;41;11;0
-3;141;-2;1091;23;23;0
-5;152;-7;1099;85;15;0
41;145;48;1103;29;14;0
-7;143;-2;1091;66;17;1
-10;143;1;1079;42;11;1
-8;140;3;1095;42;9;0
-4;137;-9;1111;18;8;0
-11;146;-6;1091;26;9;0
-9;146;-2;1089;17;12;0
-20;132;-5;1105;57;12;1
16;146;19;1109;22;13;0
34;196;-5;1089;35;16;0
18;156;-3;1093;29;24;0
9;160;17;1085;12;10;0
-8;143;5;1097;73;12;0
6;144;1;1099;57;25;1
-6;141;11;1107;38;12;1
-13;141;-3;1093;80;11;0
-9;152;0;1085;27;14;0
-11;143;2;1083;15;14;0
-12;146;-2;1095;107;17;0
-8;144;0;1091;33;16;0
-9;151;-5;1121;77;14;1
-9;152;-2;1097;36;18;1
3;160;0;1103;12;15;0
-14;150;-2;1081;27;11;0
-9;140;7;1093;30;12;0
9;155;5;1113;51;20;0
-6;151;-2;1099;55;19;0
-9;161;-2;1101;24;12;1
-3;140;13;1095;16;12;1
-14;146;-5;1071;37;13;0
-12;151;-2;1107;18;11;0
6;151;-3;1097;56;10;0
-9;145;0;1095;24;19;0
-14;139;-1;1099;34;17;0
-10;155;-1;1087;29;8;1
116;143;140;1099;18;7;1
13;139;6;1111;35;37;0
-14;150;-8;1089;42;20;0
11;143;23;1069;35;19;0
77;150;52;1093;28;33;0
6;147;5;1095;16;17;0
30;148;23;1087;21;16;0
30;139;42;1069;30;13;0
108;136;122;1105;35;17;0
33;140;48;1105;24;9;1
72;143;75;1101;27;9;1
-14;143;-5;1093;11;10;0
-9;146;-2;1099;38;9;0
24;143;37;1097;23;9;0
-8;141;-3;1097;8;14;0
-9;148;-4;1107;26;11;0
37;137;57;1087;33;9;1
-4;140;-5;1115;41;20;1
-5;154;-5;1095;30;12;0
-9;144;-8;1099;74;14;0
-3;147;-3;1121;21;14;0
29;166;9;1099;17;16;0
3;145;13;1101;28;10;1
-14;143;-5;1083;44;11;1
-1;136;7;1111;16;18;0
9;132;27;1101;39;10;0
54;146;66;1107;8;6;0
5;141;15;1101;57;12;0
16;135;29;1095;22;14;0
-24;132;-5;1111;64;10;1
-16;132;-5;1109;38;16;0
48;136;68;1085;48;8;0
0;137;7;1087;39;18;0
44;139;54;1071;56;10;0
-8;135;-5;1133;63;11;0
11;145;10;1083;78;11;0
-1;138;4;1095;49;11;0
15;136;24;1089;44;7;1
-2;135;5;1101;37;11;1
22;137;32;1109;59;8;0
-10;139;-5;1087;33;8;0
16;141;21;1083;34;8;0
-7;132;2;1081;38;10;0
41;131;59;1109;48;6;1
-12;137;-7;1105;41;11;1
-5;139;-5;1091;51;14;0
-5;145;-6;1091;28;12;0
10;139;14;1093;42;11;0
2;141;3;1095;49;9;0
5;139;0;1093;92;20;1
0;144;-1;1103;37;11;1
3;140;0;1093;12;18;0
0;129;11;1101;51;10;0
-18;135;-7;1115;49;7;0
36;136;46;1103;54;7;0
-9;135;0;1093;41;9;1
30;140;21;1095;22;11;1
49;133;65;1099;16;7;0
5;131;13;1067;30;14;0
-3;143;-2;1119;61;9;0
